매물번호,상태,매물_URL,전체주소,지번주소,보증금,월세,관리비,건물유형,방타입,전용면적_m2,층,총층,위도,경도,대표이미지,수집일시
48535595,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535595,강북구 수유동 45-20,강북구 수유동 45-20,300,95,8,오피스텔,오픈형원룸,16.33,고,13,37.6352767,127.022259,https://ic.zigbang.com/ic/items/48535595/1.jpg?w=1200,2026-04-02T10:29:29.669082
48535613,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535613,미추홀구 숭의동 248-144,미추홀구 숭의동 248-144,60,30,10,원룸,오픈형원룸,16,3,4,37.4596158264052,126.654324415653,https://ic.zigbang.com/ic/items/48535613/1.jpg?w=1200,2026-04-02T10:29:29.672894
48535588,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535588,아산시 둔포면 석곡리 1990,아산시 둔포면 석곡리 1990,200,42,8,원룸,분리형원룸,33.06,4,4,36.9053278413762,127.062138815471,https://ic.zigbang.com/ic/items/48535588/1.jpg?w=1200,2026-04-02T10:29:29.673962
48535615,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535615,남구 삼산동 1548-10,남구 삼산동 1548-10,500,44,9,원룸,분리형원룸,33.05,2,4,35.542713663912,129.337992076403,https://ic.zigbang.com/ic/items/48535615/1.jpg?w=1200,2026-04-02T10:29:29.709878
48535589,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535589,포항시 남구 상도동 3-15,포항시 남구 상도동 3-15,200,25,5,원룸,분리형원룸,38,1,4,36.0193323095721,129.360106349875,https://ic.zigbang.com/ic/items/48535589/1.jpg?w=1200,2026-04-02T10:29:29.712723
48535632,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535632,은평구 갈현동 402-33,은평구 갈현동 402-33,500,45,7,원룸,오픈형원룸,16,3,4,37.6201162633606,126.918778131376,https://ic.zigbang.com/ic/items/48535632/1.jpg?w=1200,2026-04-02T10:29:29.832074
48535627,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535627,사하구 하단동 870-104,사하구 하단동 870-104,100,14,9,원룸,분리형원룸,26.44,1,5,35.1044615410298,128.960405558018,https://ic.zigbang.com/ic/items/48535627/1.jpg?w=1200,2026-04-02T10:29:29.832760
48535602,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535602,,,200,20,10,원룸,오픈형원룸,23.1,4,4,37.604115033019,126.655469155552,https://ic.zigbang.com/ic/items/48535602/1.jpg?w=1200,2026-04-02T10:29:29.832912
48535635,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535635,하남시 덕풍동 831-1,하남시 덕풍동 831-1,500,60,8,원룸,오픈형원룸,22.48,8,10,37.5588870905128,127.20410418138,https://ic.zigbang.com/ic/items/48535635/1.jpg?w=1200,2026-04-02T10:29:30.149746
48535633,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535633,평택시 신대동 408-37,평택시 신대동 408-37,200,41,9,원룸,분리형원룸,25,2,4,36.9958433730195,127.068553003613,https://ic.zigbang.com/ic/items/48535633/1.jpg?w=1200,2026-04-02T10:29:30.151509
48535642,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535642,금천구 가산동 238-77,금천구 가산동 238-77,200,38,15,원룸,오픈형원룸,19.83,5,6,37.4735551819863,126.886951950002,https://ic.zigbang.com/ic/items/48535642/1.jpg?w=1200,2026-04-02T10:29:30.353416
48535648,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535648,동대문구 전농동 100-1,동대문구 전농동 100-1,9900,15,7,오피스텔,오픈형원룸,14.68,중,18,37.58632824176519,127.0523937296153,https://ic.zigbang.com/ic/items/48535648/1.jpg?w=1200,2026-04-02T10:29:30.459794
48535653,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535653,하남시 망월동 1129-2,하남시 망월동 1129-2,3400,60,13,오피스텔,오픈형원룸,20.34,저,20,37.5632912,127.194791,https://ic.zigbang.com/ic/items/48535653/1.jpg?w=1200,2026-04-02T10:29:30.466130
48535646,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535646,금천구 시흥동 113-7,금천구 시흥동 113-7,26500,10,0,오피스텔,투룸,34.91,5,14,37.4582437542408,126.897202784893,https://ic.zigbang.com/ic/items/48535646/1.jpg?w=1200,2026-04-02T10:29:30.468259
48535644,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535644,구로구 오류동 6-317,구로구 오류동 6-317,2000,95,8.5,오피스텔,분리형원룸,29.98,19,20,37.4950441078818,126.840460593069,https://ic.zigbang.com/ic/items/48535644/1.jpg?w=1200,2026-04-02T10:29:30.585992
48535647,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535647,사하구 하단동 534-14,사하구 하단동 534-14,50,26,9,원룸,오픈형원룸,26.44,3,7,35.1070463214304,128.968528125492,https://ic.zigbang.com/ic/items/48535647/1.jpg?w=1200,2026-04-02T10:29:30.591595
48535668,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535668,남동구 구월동 1144-5,남동구 구월동 1144-5,50,38,7,오피스텔,오픈형원룸,20,6,11,37.45106506347656,126.70665740966795,https://ic.zigbang.com/ic/items/48535668/1.jpg?w=1200,2026-04-02T10:29:30.634381
48535654,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535654,서대문구 연희동 194-55,서대문구 연희동 194-55,500,65,5,원룸,분리형원룸,33.55,1,5,37.5649253792429,126.930946228451,https://ic.zigbang.com/ic/items/48535654/1.jpg?w=1200,2026-04-02T10:29:30.636616
48535658,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535658,달서구 대곡동 2-36,달서구 대곡동 2-36,500,45,9.9,원룸,복층형원룸,40,5,5,35.8073150880068,128.50850475605,https://ic.zigbang.com/ic/items/48535658/1.jpg?w=1200,2026-04-02T10:29:30.637379
48535677,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535677,동래구 온천동 1424-4,동래구 온천동 1424-4,2000,40,15,오피스텔,오픈형원룸,20.54,9,20,35.2066883769467,129.069838285763,https://ic.zigbang.com/ic/items/48535677/1.jpg?w=1200,2026-04-02T10:29:30.754652
48535661,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535661,미추홀구 용현동 182-18,미추홀구 용현동 182-18,300,35,5,원룸,분리형원룸,16.53,5,5,37.451786422899474,126.65794781724895,https://ic.zigbang.com/ic/items/48535661/1.jpg?w=1200,2026-04-02T10:29:30.759587
48535673,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535673,은평구 대조동 15-127,은평구 대조동 15-127,17000,7,7,오피스텔,복층형원룸,15.03,5,15,37.6086376103285,126.930232201661,https://ic.zigbang.com/ic/items/48535673/1.jpg?w=1200,2026-04-02T10:29:30.759672
48535676,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535676,남양주시 진접읍 장현리 장현리 349-1,남양주시 진접읍 장현리 장현리 349-1,300,50,0,오피스텔,복층형원룸,17.45,18,20,37.7183243760929,127.183973811693,https://ic.zigbang.com/ic/items/48535676/1.jpg?w=1200,2026-04-02T10:29:30.759792
48535660,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535660,서구 불로동 763-4,서구 불로동 763-4,500,33,10,원룸,분리형원룸,40.02,1,4,37.6157733584389,126.681088523112,https://ic.zigbang.com/ic/items/48535660/1.jpg?w=1200,2026-04-02T10:29:30.759842
48535678,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535678,,,7000,0,5,원룸,오픈형원룸,20,2,3,37.5915622754823,127.002011948764,https://ic.zigbang.com/ic/items/48535678/1.jpg?w=1200,2026-04-02T10:29:30.837326
48535692,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535692,동구 가양동 322-7,동구 가양동 322-7,7000,0,1.5,원룸,분리형원룸,33.05,3,4,36.3402566992167,127.44390295442,https://ic.zigbang.com/ic/items/48535692/1.jpg?w=1200,2026-04-02T10:29:30.839867
48535696,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535696,강남구 논현동 110-16,강남구 논현동 110-16,100,90,10,원룸,오픈형원룸,28.28,2,4,37.5183785478214,127.03922174407,https://ic.zigbang.com/ic/items/48535696/1.jpg?w=1200,2026-04-02T10:29:30.951123
48535699,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535699,은평구 갈현동 549,은평구 갈현동 549,13000,13,16,오피스텔,복층형원룸,15.54,고,11,37.625588531652994,126.91974819430948,https://ic.zigbang.com/ic/items/48535699/1.jpg?w=1200,2026-04-02T10:29:31.051251
48535697,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535697,달서구 신당동 1718-7,달서구 신당동 1718-7,100,20,10,원룸,분리형원룸,20.1,3,4,35.8565565040536,128.493999314304,https://ic.zigbang.com/ic/items/48535697/1.jpg?w=1200,2026-04-02T10:29:31.059289
48535704,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535704,화성시 동탄구 영천동 858,화성시 동탄구 영천동 858,500,65,12,오피스텔,복층형원룸,32.74,고,18,37.2161423,127.104716,https://ic.zigbang.com/ic/items/48535704/1.jpg?w=1200,2026-04-02T10:29:31.108423
48535739,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535739,화성시 동탄구 영천동 872,화성시 동탄구 영천동 872,35000,0,25,오피스텔,투룸,64.73,중,26,37.2132307128381,127.100866345861,https://ic.zigbang.com/ic/items/48535739/1.jpg?w=1200,2026-04-02T10:29:31.118555
48535703,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535703,동래구 온천동 1441-67,동래구 온천동 1441-67,1000,35,10,오피스텔,오픈형원룸,18.41,3,10,35.2042955984306,129.075844132175,https://ic.zigbang.com/ic/items/48535703/1.jpg?w=1200,2026-04-02T10:29:31.262337
48535714,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535714,수성구 범어동 235-68,수성구 범어동 235-68,300,28,15,원룸,분리형원룸,28,3,3,35.8600351354956,128.639033742008,https://ic.zigbang.com/ic/items/48535714/1.jpg?w=1200,2026-04-02T10:29:31.367733
48535732,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535732,수성구 두산동 22-9,수성구 두산동 22-9,200,20,15,원룸,분리형원룸,29.85,3,4,35.8385406530581,128.619613891577,https://ic.zigbang.com/ic/items/48535732/1.jpg?w=1200,2026-04-02T10:29:31.516346
48535725,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535725,동래구 온천동 1462-21,동래구 온천동 1462-21,2000,40,9.9,오피스텔,오픈형원룸,18.71,9,11,35.2025280397592,129.071017114111,https://ic.zigbang.com/ic/items/48535725/1.jpg?w=1200,2026-04-02T10:29:31.519545
48535733,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535733,광진구 구의동 67-19,광진구 구의동 67-19,5000,30,10,원룸,오픈형원룸,7.24,6,6,37.5455610641067,127.087151091993,https://ic.zigbang.com/ic/items/48535733/1.jpg?w=1200,2026-04-02T10:29:31.521400
48535738,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535738,하남시 덕풍동 833-1,하남시 덕풍동 833-1,500,60,8,원룸,오픈형원룸,24,7,10,37.5567819040691,127.206390350064,https://ic.zigbang.com/ic/items/48535738/1.jpg?w=1200,2026-04-02T10:29:32.057508
48535736,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535736,강남구 역삼동 720-25,강남구 역삼동 720-25,27900,0,9.9,오피스텔,오픈형원룸,30.08,저,26,37.501426,127.042596,https://ic.zigbang.com/ic/items/48535736/1.jpg?w=1200,2026-04-02T10:29:32.143625
48535741,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535741,도봉구 쌍문동 589,도봉구 쌍문동 589,500,45,10,원룸,오픈형원룸,20,2,7,37.6580031975879,127.03951538885,https://ic.zigbang.com/ic/items/48535741/1.jpg?w=1200,2026-04-02T10:29:32.171854
48535752,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535752,,,100,15,9.9,원룸,오픈형원룸,26.44,2,3,35.85437257989904,128.52519121187655,https://ic.zigbang.com/ic/items/48535752/1.jpg?w=1200,2026-04-02T10:29:32.186087
48535724,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535724,중랑구 묵동 155-18,중랑구 묵동 155-18,500,56,6,원룸,분리형원룸,23,2,3,37.6177944419934,127.080529655487,https://ic.zigbang.com/ic/items/48535724/1.jpg?w=1200,2026-04-02T10:29:32.197495
48535753,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535753,청주시 서원구 사창동 141-21,청주시 서원구 사창동 141-21,300,41,9,원룸,분리형원룸,35,3,4,36.6362078845936,127.458827113901,https://ic.zigbang.com/ic/items/48535753/1.jpg?w=1200,2026-04-02T10:29:32.301785
48535747,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535747,남양주시 별내동 1001,남양주시 별내동 1001,5000,230,0,오피스텔,쓰리룸,84.1,중,29,37.6448638,127.123427,https://ic.zigbang.com/ic/items/48535747/1.jpg?w=1200,2026-04-02T10:29:32.306719
48535792,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535792,은평구 대조동 6-31,은평구 대조동 6-31,10000,0,4,원룸,오픈형원룸,19.99,3,4,37.6108980909611,126.92766968207,https://ic.zigbang.com/ic/items/48535792/1.jpg?w=1200,2026-04-02T10:29:32.306928
48535740,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535740,하남시 망월동 1132,하남시 망월동 1132,13000,0,14,오피스텔,복층형원룸,19.25,중,17,37.56249836910172,127.1942236887574,https://ic.zigbang.com/ic/items/48535740/1.jpg?w=1200,2026-04-02T10:29:32.307542
48535746,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535746,수원시 권선구 권선동 1056-6,수원시 권선구 권선동 1056-6,1000,50,10,원룸,오픈형원룸,25.82,2,5,37.2565318742448,127.024202544485,https://ic.zigbang.com/ic/items/48535746/1.jpg?w=1200,2026-04-02T10:29:32.312971
48535755,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535755,,,300,35,5,원룸,오픈형원룸,13.22,반지하,4,37.574466705322266,127.04088592529295,https://ic.zigbang.com/ic/items/48535755/1.jpg?w=1200,2026-04-02T10:29:32.367973
48535758,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535758,중구 묵정동 32-5,중구 묵정동 32-5,1500,70,10,오피스텔,오픈형원룸,20.95,저,14,37.56227610097013,126.99959706607152,https://ic.zigbang.com/ic/items/48535758/1.jpg?w=1200,2026-04-02T10:29:32.405118
48535760,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535760,오산시 세교동 596-1,오산시 세교동 596-1,1000,75,15,오피스텔,분리형원룸,35.5,8,22,37.1879017994266,127.041704131252,https://ic.zigbang.com/ic/items/48535760/1.jpg?w=1200,2026-04-02T10:29:32.464611
48535757,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535757,수성구 범어동 145-18,수성구 범어동 145-18,300,25,15,원룸,분리형원룸,30,2,4,35.8623488908446,128.634881759674,https://ic.zigbang.com/ic/items/48535757/1.jpg?w=1200,2026-04-02T10:29:32.472376
48535767,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535767,종로구 창신동 327-2,종로구 창신동 327-2,1000,80,28.5,오피스텔,오픈형원룸,45.94,13,19,37.57253646850586,127.01530456542967,https://ic.zigbang.com/ic/items/48535767/1.jpg?w=1200,2026-04-02T10:29:32.472471
48535766,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535766,용인시 기흥구 신갈동 28-16,용인시 기흥구 신갈동 28-16,300,32,7,원룸,오픈형원룸,28,5,5,37.2774267338682,127.107604077952,https://ic.zigbang.com/ic/items/48535766/1.jpg?w=1200,2026-04-02T10:29:32.472517
48535768,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535768,종로구 숭인동 1425,종로구 숭인동 1425,1000,95,15,오피스텔,오픈형원룸,23.04,중,21,37.57290577295901,127.0221554593622,https://ic.zigbang.com/ic/items/48535768/1.jpg?w=1200,2026-04-02T10:29:32.472552
48535762,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535762,강서구 염창동 310,강서구 염창동 310,12000,15,7.7,오피스텔,오픈형원룸,18.84,저,15,37.548147,126.871538,https://ic.zigbang.com/ic/items/48535762/1.jpg?w=1200,2026-04-02T10:29:32.576031
48535774,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535774,은평구 갈현동 488-20,은평구 갈현동 488-20,5000,5,9.9,원룸,오픈형원룸,19.9,3,3,37.614345160473,126.914436486804,https://ic.zigbang.com/ic/items/48535774/1.jpg?w=1200,2026-04-02T10:29:32.583222
48535806,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535806,경산시 진량읍 신상리 414-5,경산시 진량읍 신상리 414-5,150,25,5,원룸,오픈형원룸,23.14,3,4,35.87270367589985,128.8198764080669,https://ic.zigbang.com/ic/items/48535806/1.jpg?w=1200,2026-04-02T10:29:32.637424
48535783,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535783,달서구 용산동 890-14,달서구 용산동 890-14,100,17,9.9,원룸,분리형원룸,26.32,2,4,35.85430661155499,128.533487543273,https://ic.zigbang.com/ic/items/48535783/1.jpg?w=1200,2026-04-02T10:29:32.714188
48535784,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535784,시흥시 정왕동 2033-3,시흥시 정왕동 2033-3,70,25,5,원룸,분리형원룸,26,3,4,37.34206008947665,126.68777857080715,https://ic.zigbang.com/ic/items/48535784/1.jpg?w=1200,2026-04-02T10:29:32.747044
48535778,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535778,동대문구 제기동 1140-3,동대문구 제기동 1140-3,500,40,0,원룸,오픈형원룸,23.14,1,1,37.579656402427,127.036569317444,https://ic.zigbang.com/ic/items/48535778/1.jpg?w=1200,2026-04-02T10:29:32.751280
48535777,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535777,광진구 화양동 499-21,광진구 화양동 499-21,1000,100,9,원룸,분리형원룸,19,3,5,37.5453566201247,127.074241102032,https://ic.zigbang.com/ic/items/48535777/1.jpg?w=1200,2026-04-02T10:29:32.751384
48535788,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535788,구로구 오류동 6-81,구로구 오류동 6-81,300,25,0,원룸,분리형원룸,39.67,1,3,37.4963029427669,126.838434504418,https://ic.zigbang.com/ic/items/48535788/1.jpg?w=1200,2026-04-02T10:29:33.348491
48535799,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535799,하남시 풍산동 599-2,하남시 풍산동 599-2,500,60,8,원룸,오픈형원룸,21.82,6,10,37.5481331353983,127.192031576358,https://ic.zigbang.com/ic/items/48535799/1.jpg?w=1200,2026-04-02T10:29:33.600089
48535800,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535800,청주시 청원구 율량동 977-1,청주시 청원구 율량동 977-1,200,30,7,원룸,분리형원룸,23.15,1,3,36.6678082832538,127.488717668674,https://ic.zigbang.com/ic/items/48535800/1.jpg?w=1200,2026-04-02T10:29:33.650106
48535789,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535789,창원시 성산구 상남동 77-2,창원시 성산구 상남동 77-2,5000,100,12,오피스텔,쓰리룸,85.42,중,33,35.2232627868652,128.681854248047,https://ic.zigbang.com/ic/items/48535789/1.jpg?w=1200,2026-04-02T10:29:33.657724
48535803,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535803,수성구 지산동 983-5,수성구 지산동 983-5,200,20,15,원룸,분리형원룸,30,3,4,35.8355822634157,128.627970561083,https://ic.zigbang.com/ic/items/48535803/1.jpg?w=1200,2026-04-02T10:29:33.715078
48535801,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535801,포항시 남구 대도동 118-25,포항시 남구 대도동 118-25,200,25,5,원룸,분리형원룸,36.56,4,4,36.0162006903858,129.366962425508,https://ic.zigbang.com/ic/items/48535801/1.jpg?w=1200,2026-04-02T10:29:33.735437
48535804,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535804,청주시 서원구 사창동 181-10,청주시 서원구 사창동 181-10,500,32,8,원룸,오픈형원룸,20,3,4,36.6381096610219,127.46178038411,https://ic.zigbang.com/ic/items/48535804/1.jpg?w=1200,2026-04-02T10:29:33.741317
48535807,ACTIVE,https://www.zigbang.com/home/oneroom/items/48535807,은평구 대조동 197-4,은평구 대조동 197-4,5000,28,0,원룸,오픈형원룸,15.14,4,10,37.6176777835192,126.920562483135,https://ic.zigbang.com/ic/items/48535807/1.jpg?w=1200,2026-04-02T10:29:33.837111
